ID,Gender,Education,Raw_Income,Total_Spend,Avg_Visits,Review_Text,Clean_Income,Spend_per_Visit,Review_Word_Count,Sentiment_Score,User_Segment
432,Female,Masters,"$121,000",587.42,13,My friends also agree that it is lovely (Ref:432-167).,121000.0,45.18615384615384,9,0.5,0
433,Female,Masters,"$36,000",636.53,16,Just the facts: it is wonderful (Ref:433-742).,36000.0,39.783125,7,1.0,2
434,Female,Masters,20000,139.85,4,My experience with this: expensive (Ref:434-464).,20000.0,34.9625,6,-0.5,1
435,Female,Masters,"$33,000",437.77,1,My friends also agree that it is disappointing (Ref:435-569).,33000.0,437.77,9,-0.6,1
436,Male,Bachelors,"$20,000",143.14,6,My opinion: it is slow (Ref:436-894).,20000.0,23.856666666666666,6,-0.30000000000000004,1
437,Female,Bachelors,76000,571.6,13,"This is frustrating, you get what you pay for (Ref:437-195).",76000.0,43.96923076923077,10,-0.4,0
438,Male,Bachelors,20000,408.61,16,"I thought the price was high, and I think it is bad (Ref:438-480).",20000.0,25.538125,13,-0.2699999999999999,1
439,Female,Bachelors,"$20,000",463.41,11,I felt it was terrible (Ref:439-371).,20000.0,42.12818181818182,6,-1.0,1
440,Male,Bachelors,"$105,000",306.28,17,Just the facts: it is slow (Ref:440-178).,105000.0,18.016470588235293,7,-0.30000000000000004,0
441,Female,Bachelors,"$88,000",893.93,24,My friends also agree that it is wonderful (Ref:441-898).,88000.0,37.24708333333333,9,1.0,0
442,Male,Bachelors,"$20,000",261.47,8,My opinion: it is expensive (Ref:442-183).,20000.0,32.68375,6,-0.5,1
443,Female,Masters,20000,523.26,16,Just the facts: it is wonderful (Ref:443-812).,20000.0,32.70375,7,1.0,2
444,Male,Bachelors,65000,654.75,12,Just the facts: it is as it is (Ref:444-956).,65000.0,54.5625,9,0.0,2
445,Other,Bachelors,20000,332.96,5,"I believe the price is reasonablen, the product: terrible (Ref:445-146).",20000.0,66.592,10,-1.0,1
446,Female,Masters,"$72,000",812.91,13,My experience with this: functional (Ref:446-976).,72000.0,62.53153846153846,6,0.0,2
447,Female,Bachelors,"$20,000",109.93,8,"This is terrible, you get what you pay for (Ref:447-339).",20000.0,13.74125,10,-1.0,1
448,Female,Bachelors,23000,639.53,17,My experience with this: buggy (Ref:448-483).,23000.0,37.61941176470588,6,0.0,2
449,Male,Bachelors,75000,452.09,6,"I believe the price is reasonablen, the product: slow (Ref:449-337).",75000.0,75.34833333333333,10,-0.30000000000000004,0
450,Male,Bachelors,126000,924.89,18,I felt it was excellent (Ref:450-435).,126000.0,51.382777777777775,6,1.0,0
451,Male,Bachelors,"$20,000",807.48,18,Just the facts: it is a normal one (Ref:451-921).,20000.0,44.86,9,0.15,2
452,Female,High School,"$80,000",761.31,18,My experience with this: slow (Ref:452-998).,80000.0,42.294999999999995,6,-0.30000000000000004,0
453,Female,Bachelors,"$94,000",684.32,15,My opinion: it is slow (Ref:453-771).,94000.0,45.62133333333334,6,-0.30000000000000004,0
454,Other,Bachelors,"$46,000",550.19,9,Just the facts: it is the best (Ref:454-364).,46000.0,61.132222222222225,8,1.0,2
455,Female,Bachelors,"$52,000",280.67,12,I felt it was terrible (Ref:455-505).,52000.0,23.389166666666668,6,-1.0,1
456,Female,Bachelors,"$20,000",110.07,1,"I believe the price is reasonablen, the product: disappointing (Ref:456-470).",20000.0,110.07,10,-0.6,1
457,Female,Masters,"$83,000",802.07,16,My opinion: it is terrible (Ref:457-427).,83000.0,50.129375,6,-1.0,0
458,Male,Bachelors,124000,1038.0,24,My friends also agree that it is fantastic (Ref:458-954).,124000.0,43.25,9,0.4,0
459,Male,Bachelors,20000,476.42,18,My friends also agree that it is functional (Ref:459-103).,20000.0,26.46777777777778,9,0.0,1
460,Male,High School,32000,581.97,13,"I believe the price is reasonablen, the product: terrible (Ref:460-566).",32000.0,44.76692307692308,10,-1.0,2
461,Male,Bachelors,"$20,000",921.9,18,My opinion: it is slow (Ref:461-373).,20000.0,51.21666666666667,6,-0.30000000000000004,2
462,Female,Masters,68000,816.36,20,I felt it was slow (Ref:462-713).,68000.0,40.818,6,-0.30000000000000004,2
463,Male,Bachelors,20000,187.35,4,My experience with this: expensive (Ref:463-206).,20000.0,46.8375,6,-0.5,1
464,Male,High School,"$150,000",1062.88,17,My friends also agree that it is terrible (Ref:464-718).,150000.0,62.52235294117648,9,-1.0,0
465,Female,Bachelors,63000,438.32,9,My opinion: it is disappointing (Ref:465-793).,63000.0,48.70222222222222,6,-0.6,1
466,Male,Bachelors,20000,365.94,17,Just the facts: it is slow (Ref:466-886).,20000.0,21.525882352941178,7,-0.30000000000000004,1
467,Other,High School,"$45,000",219.39,7,My experience with this: buggy (Ref:467-350).,45000.0,31.34142857142857,6,0.0,1
468,Male,High School,20000,887.83,22,"This is slow, you get what you pay for (Ref:468-654).",20000.0,40.355909090909094,10,-0.30000000000000004,2
469,Female,Bachelors,20000,79.16,3,My experience with this: disappointing (Ref:469-833).,20000.0,26.386666666666667,6,-0.6,1
470,Male,High School,"$20,000",675.63,16,Just the facts: it is average (Ref:470-377).,20000.0,42.226875,7,-0.15,2
471,Female,Bachelors,"$107,000",554.12,14,I felt it was wonderful (Ref:471-703).,107000.0,39.58,6,1.0,0
472,Male,Bachelors,"$33,000",366.74,11,"I thought the price was high, and I think it is terrible (Ref:472-515).",33000.0,33.34,13,-0.42,1
473,Male,Bachelors,"$20,000",226.13,4,My opinion: it is expensive (Ref:473-669).,20000.0,56.5325,6,-0.5,1
474,Female,Bachelors,53000,506.42,11,My opinion: it is disappointing (Ref:474-744).,53000.0,46.03818181818182,6,-0.6,2
475,Female,Bachelors,20000,427.95,20,Just the facts: it is as described (Ref:475-415).,20000.0,21.3975,8,0.0,1
476,Male,Bachelors,"$20,000",314.87,12,"I thought the price was high, and I think it is frustrating (Ref:476-871).",20000.0,26.239166666666666,13,-0.12000000000000001,1
477,Female,Masters,120000,1063.41,21,My experience with this: the best (Ref:477-587).,120000.0,50.63857142857143,7,1.0,0
478,Female,Bachelors,"$33,000",611.16,22,My opinion: it is slow (Ref:478-423).,33000.0,27.779999999999998,6,-0.30000000000000004,2
479,Male,Bachelors,62000,1091.05,24,"I thought the price was high, and I think it is slow (Ref:479-544).",62000.0,45.46041666666667,13,-0.07000000000000002,2
480,Female,Bachelors,20000,545.55,11,Just the facts: it is slow (Ref:480-950).,20000.0,49.595454545454544,7,-0.30000000000000004,2
481,Male,Bachelors,"$49,000",237.58,3,I felt it was slow (Ref:481-234).,49000.0,79.19333333333334,6,-0.30000000000000004,1
482,Female,Bachelors,28000,851.39,14,"This is as it is, you get what you pay for (Ref:482-631).",28000.0,60.81357142857143,12,0.0,2
483,Female,Bachelors,"$45,000",581.95,21,My opinion: it is disappointing (Ref:483-936).,45000.0,27.711904761904766,6,-0.6,2
484,Female,Masters,77000,594.47,18,My experience with this: lovely (Ref:484-184).,77000.0,33.02611111111111,6,0.5,0
485,Female,Bachelors,"$20,000",49.79,5,I felt it was terrible (Ref:485-687).,20000.0,9.958,6,-1.0,1
486,Female,Bachelors,103000,482.47,16,Just the facts: it is disappointing (Ref:486-537).,103000.0,30.154375,7,-0.6,0
487,Male,Bachelors,"$61,000",404.58,6,My experience with this: a normal one (Ref:487-432).,61000.0,67.42999999999999,8,0.15,1
488,Male,Bachelors,"$53,000",234.61,3,"This is buggy, you get what you pay for (Ref:488-441).",53000.0,78.20333333333333,10,0.0,1
489,Female,Bachelors,20000,313.69,13,Just the facts: it is a normal one (Ref:489-100).,20000.0,24.13,9,0.15,1
490,Male,Bachelors,24000,112.67,1,Just the facts: it is a normal one (Ref:490-269).,24000.0,112.67,9,0.15,1
491,Female,Bachelors,63000,730.38,16,"I thought the price was high, and I think it is fantastic (Ref:491-845).",63000.0,45.64875,13,0.28,2
492,Female,Bachelors,55000,656.04,19,My friends also agree that it is excellent (Ref:492-671).,55000.0,34.52842105263158,9,1.0,2
493,Male,Bachelors,66000,516.13,10,My experience with this: as described (Ref:493-744).,66000.0,51.613,7,0.0,2
494,Male,Bachelors,"$46,000",260.24,9,I felt it was as described (Ref:494-820).,46000.0,28.915555555555557,7,0.0,1
495,Male,Bachelors,42000,576.52,18,I felt it was as it is (Ref:495-490).,42000.0,32.028888888888886,8,0.0,2
496,Female,Bachelors,61000,643.79,13,Just the facts: it is excellent (Ref:496-156).,61000.0,49.52230769230769,7,1.0,2
497,Female,Bachelors,20000,718.7,10,"I thought the price was high, and I think it is lovely (Ref:497-368).",20000.0,71.87,13,0.33,2
498,Female,Bachelors,"$80,000",1084.41,22,My experience with this: lovely (Ref:498-120).,80000.0,49.29136363636364,6,0.5,0
499,Female,Bachelors,20000,236.51,7,Just the facts: it is average (Ref:499-654).,20000.0,33.787142857142854,7,-0.15,1
500,Male,Bachelors,"$136,000",1185.02,23,My opinion: it is lovely (Ref:500-928).,136000.0,51.522608695652174,6,0.5,0
501,Male,Bachelors,"$71,000",50.0,3,My friends also agree that it is as it is (Ref:501-437).,71000.0,16.666666666666668,11,0.0,1
502,Male,Bachelors,20000,50.0,3,"This is a normal one, you get what you pay for (Ref:502-307).",20000.0,16.666666666666668,12,0.15,1
503,Male,Bachelors,"$81,000",874.9,23,My experience with this: as it is (Ref:503-558).,81000.0,38.03913043478261,8,0.0,0
504,Male,Bachelors,"$78,000",651.03,17,My experience with this: the best (Ref:504-458).,78000.0,38.29588235294118,7,1.0,0
505,Female,High School,20000,323.96,3,"I believe the price is reasonablen, the product: a normal one (Ref:505-817).",20000.0,107.98666666666666,12,0.15,1
506,Male,Bachelors,85000,1135.47,24,My experience with this: wonderful (Ref:506-648).,85000.0,47.31125,6,1.0,0
507,Female,Bachelors,21000,446.74,15,"This is terrible, you get what you pay for (Ref:507-787).",21000.0,29.782666666666668,10,-1.0,1
508,Male,Masters,20000,294.93,8,"This is buggy, you get what you pay for (Ref:508-919).",20000.0,36.86625,10,0.0,1
509,Female,Bachelors,76000,619.78,14,"I believe the price is reasonablen, the product: as described (Ref:509-502).",76000.0,44.269999999999996,11,0.0,0
510,Male,Bachelors,"$64,000",603.32,15,I felt it was bad (Ref:510-651).,64000.0,40.221333333333334,6,-0.6999999999999998,2
511,Female,Bachelors,"$20,000",50.0,5,"This is disappointing, you get what you pay for (Ref:511-146).",20000.0,10.0,10,-0.6,1
512,Male,Bachelors,"$20,000",437.96,11,I felt it was disappointing (Ref:512-459).,20000.0,39.81454545454545,6,-0.6,1
513,Male,Bachelors,20000,454.51,8,Just the facts: it is frustrating (Ref:513-695).,20000.0,56.81375,7,-0.4,1
514,Male,Bachelors,95000,465.49,14,My experience with this: functional (Ref:514-302).,95000.0,33.24928571428571,6,0.0,0
515,Female,Masters,"$104,000",1082.89,22,"I believe the price is reasonablen, the product: as it is (Ref:515-473).",104000.0,49.22227272727273,12,0.0,0
516,Female,Bachelors,"$92,000",780.09,19,"This is as described, you get what you pay for (Ref:516-880).",92000.0,41.05736842105264,11,0.0,0
517,Female,High School,37000,702.21,21,My experience with this: lovely (Ref:517-938).,37000.0,33.43857142857143,6,0.5,2
518,Male,Bachelors,"$20,000",525.66,21,"This is expensive, you get what you pay for (Ref:518-477).",20000.0,25.03142857142857,10,-0.5,2
519,Female,Bachelors,20000,100.72,4,Just the facts: it is terrible (Ref:519-777).,20000.0,25.18,7,-1.0,1
520,Other,Masters,"$52,000",597.03,14,My friends also agree that it is functional (Ref:520-249).,52000.0,42.644999999999996,9,0.0,2
521,Female,Bachelors,26000,535.51,10,Just the facts: it is great (Ref:521-958).,26000.0,53.551,7,0.8,2
522,Female,Bachelors,"$102,000",463.33,19,My friends also agree that it is terrible (Ref:522-515).,102000.0,24.38578947368421,9,-1.0,0
523,Other,Masters,88000,493.18,10,My opinion: it is frustrating (Ref:523-675).,88000.0,49.318,6,-0.4,0
524,Female,Bachelors,"$43,000",568.35,16,Just the facts: it is amazing (Ref:524-446).,43000.0,35.521875,7,0.6000000000000001,2
525,Female,Bachelors,"$20,000",50.0,1,My friends also agree that it is expensive (Ref:525-504).,20000.0,50.0,9,-0.5,1
526,Male,Bachelors,20000,328.53,8,My friends also agree that it is average (Ref:526-463).,20000.0,41.06625,9,-0.15,1
527,Male,Bachelors,"$135,000",1065.25,22,"I thought the price was high, and I think it is slow (Ref:527-924).",135000.0,48.42045454545455,13,-0.07000000000000002,0
528,Male,High School,68000,904.47,22,"I believe the price is reasonablen, the product: the best (Ref:528-540).",68000.0,41.11227272727273,11,1.0,2
529,Female,Bachelors,"$46,000",602.92,14,My opinion: it is disappointing (Ref:529-208).,46000.0,43.065714285714286,6,-0.6,2
530,Male,High School,20000,579.34,13,"I thought the price was high, and I think it is lovely (Ref:530-352).",20000.0,44.56461538461539,13,0.33,2
531,Other,Bachelors,144000,1091.57,20,I felt it was functional (Ref:531-928).,144000.0,54.5785,6,0.0,0
532,Male,Bachelors,20000,380.19,5,"This is functional, you get what you pay for (Ref:532-323).",20000.0,76.038,10,0.0,1
533,Other,Bachelors,20000,216.18,4,"I believe the price is reasonablen, the product: as it is (Ref:533-732).",20000.0,54.045,12,0.0,1
534,Female,Masters,"$71,000",438.31,7,"I believe the price is reasonablen, the product: disappointing (Ref:534-377).",71000.0,62.61571428571428,10,-0.6,1
535,Female,Bachelors,"$48,000",257.72,4,My opinion: it is slow (Ref:535-982).,48000.0,64.43,6,-0.30000000000000004,1
536,Female,Bachelors,20000,450.22,15,"I thought the price was high, and I think it is as it is (Ref:536-305).",20000.0,30.014666666666667,15,0.16,1
537,Female,Bachelors,20000,704.51,24,Just the facts: it is amazing (Ref:537-816).,20000.0,29.354583333333334,7,0.6000000000000001,2
538,Female,Bachelors,"$23,000",154.55,3,"I believe the price is reasonablen, the product: frustrating (Ref:538-523).",23000.0,51.51666666666667,10,-0.4,1
539,Male,High School,32000,876.76,19,"This is fantastic, you get what you pay for (Ref:539-761).",32000.0,46.14526315789474,10,0.4,2
540,Male,Masters,147000,1013.57,24,"I believe the price is reasonablen, the product: the best (Ref:540-495).",147000.0,42.232083333333335,11,1.0,0
541,Female,High School,"$98,000",250.94,10,I felt it was buggy (Ref:541-908).,98000.0,25.094,6,0.0,0
542,Female,Bachelors,86000,699.45,21,"I believe the price is reasonablen, the product: functional (Ref:542-181).",86000.0,33.30714285714286,10,0.0,0
543,Female,Bachelors,"$102,000",510.06,13,My friends also agree that it is lovely (Ref:543-450).,102000.0,39.23538461538462,9,0.5,0
544,Female,High School,"$20,000",349.36,9,My experience with this: disappointing (Ref:544-310).,20000.0,38.81777777777778,6,-0.6,1
545,Male,Bachelors,"$20,000",1158.23,24,I felt it was wonderful (Ref:545-176).,20000.0,48.25958333333333,6,1.0,2
546,Male,Bachelors,"$20,000",605.49,16,"This is terrible, you get what you pay for (Ref:546-566).",20000.0,37.843125,10,-1.0,2
547,Female,Masters,"$135,000",1025.18,19,My experience with this: excellent (Ref:547-232).,135000.0,53.95684210526316,6,1.0,0
548,Male,Bachelors,20000,328.33,10,My experience with this: bad (Ref:548-761).,20000.0,32.833,6,-0.6999999999999998,1
549,Other,High School,38000,542.97,16,"I thought the price was high, and I think it is great (Ref:549-811).",38000.0,33.935625,13,0.48000000000000004,2
550,Male,Masters,44000,37.49,1,Just the facts: it is expensive (Ref:550-741).,44000.0,37.49,7,-0.5,1
551,Male,Masters,"$20,000",738.47,19,"I believe the price is reasonablen, the product: a normal one (Ref:551-689).",20000.0,38.86684210526316,12,0.15,2
552,Female,Masters,"$20,000",284.44,8,Just the facts: it is terrible (Ref:552-706).,20000.0,35.555,7,-1.0,1
553,Female,Bachelors,"$20,000",537.62,10,My friends also agree that it is frustrating (Ref:553-758).,20000.0,53.762,9,-0.4,2
554,Female,Masters,20000,50.0,1,I felt it was functional (Ref:554-192).,20000.0,50.0,6,0.0,1
555,Male,Masters,149000,669.59,18,"I thought the price was high, and I think it is wonderful (Ref:555-422).",149000.0,37.199444444444445,13,0.58,0
556,Male,Bachelors,51000,657.81,16,"I thought the price was high, and I think it is the best (Ref:556-806).",51000.0,41.113125,14,0.58,2
557,Female,Bachelors,20000,1107.09,23,"This is terrible, you get what you pay for (Ref:557-579).",20000.0,48.13434782608695,10,-1.0,2
558,Female,Bachelors,"$20,000",825.33,23,"I thought the price was high, and I think it is bad (Ref:558-255).",20000.0,35.883913043478266,13,-0.2699999999999999,2
559,Female,Bachelors,93000,145.35,3,My experience with this: average (Ref:559-716).,93000.0,48.449999999999996,6,-0.15,1
560,Male,Bachelors,20000,811.17,24,"This is disappointing, you get what you pay for (Ref:560-553).",20000.0,33.79875,10,-0.6,2
561,Male,Bachelors,"$24,000",414.57,8,"This is as it is, you get what you pay for (Ref:561-958).",24000.0,51.82125,12,0.0,1
562,Female,Masters,"$46,000",290.59,6,"I believe the price is reasonablen, the product: a normal one (Ref:562-876).",46000.0,48.431666666666665,12,0.15,1
563,Female,Bachelors,106000,218.55,3,"I believe the price is reasonablen, the product: disappointing (Ref:563-545).",106000.0,72.85000000000001,10,-0.6,0
564,Male,Masters,27000,82.95,8,My opinion: it is as described (Ref:564-548).,27000.0,10.36875,7,0.0,1
565,Female,Bachelors,28000,178.31,1,My experience with this: functional (Ref:565-855).,28000.0,178.31,6,0.0,1
566,Female,Bachelors,"$66,000",589.74,12,My opinion: it is functional (Ref:566-404).,66000.0,49.145,6,0.0,2
567,Male,Bachelors,"$45,000",521.92,10,"This is great, you get what you pay for (Ref:567-161).",45000.0,52.19199999999999,10,0.8,2
568,Female,Masters,29000,50.0,1,"I thought the price was high, and I think it is expensive (Ref:568-378).",29000.0,50.0,13,-0.16999999999999998,1
569,Female,Bachelors,35000,268.25,8,"This is disappointing, you get what you pay for (Ref:569-812).",35000.0,33.53125,10,-0.6,1
570,Male,Bachelors,"$114,000",989.21,20,"I thought the price was high, and I think it is fantastic (Ref:570-894).",114000.0,49.4605,13,0.28,0
571,Female,Bachelors,90000,653.66,15,I felt it was great (Ref:571-936).,90000.0,43.57733333333333,6,0.8,0
572,Female,High School,137000,1007.51,23,My experience with this: functional (Ref:572-685).,137000.0,43.80478260869565,6,0.0,0
573,Female,High School,"$20,000",557.89,16,Just the facts: it is wonderful (Ref:573-647).,20000.0,34.868125,7,1.0,2
574,Female,Bachelors,32000,598.53,16,"I thought the price was high, and I think it is frustrating (Ref:574-650).",32000.0,37.408125,13,-0.12000000000000001,2
575,Female,Bachelors,100000,570.33,18,My experience with this: buggy (Ref:575-787).,100000.0,31.685000000000002,6,0.0,0
576,Female,Masters,"$100,000",730.71,24,Just the facts: it is as described (Ref:576-540).,100000.0,30.446250000000003,8,0.0,0
577,Male,Bachelors,"$132,000",448.12,13,My opinion: it is functional (Ref:577-820).,132000.0,34.47076923076923,6,0.0,0
578,Female,Bachelors,"$118,000",1054.94,18,My opinion: it is great (Ref:578-603).,118000.0,58.607777777777784,6,0.8,0
579,Female,Bachelors,"$55,000",50.0,1,"I thought the price was high, and I think it is as it is (Ref:579-373).",55000.0,50.0,15,0.16,1
580,Male,High School,"$36,000",618.84,12,I felt it was expensive (Ref:580-782).,36000.0,51.57,6,-0.5,2
581,Female,Bachelors,"$53,000",57.51,3,"I thought the price was high, and I think it is expensive (Ref:581-884).",53000.0,19.169999999999998,13,-0.16999999999999998,1
582,Male,Bachelors,58000,670.99,21,"This is fantastic, you get what you pay for (Ref:582-677).",58000.0,31.951904761904764,10,0.4,2
583,Female,High School,29000,261.63,14,I felt it was a normal one (Ref:583-214).,29000.0,18.687857142857144,8,0.15,1
584,Male,Bachelors,"$85,000",2.76,6,"This is frustrating, you get what you pay for (Ref:584-310).",85000.0,0.45999999999999996,10,-0.4,1
585,Female,Bachelors,97000,845.88,22,"This is fantastic, you get what you pay for (Ref:585-799).",97000.0,38.449090909090906,10,0.4,0
586,Male,Bachelors,"$70,000",661.23,15,I felt it was terrible (Ref:586-795).,70000.0,44.082,6,-1.0,2
587,Female,Masters,20000,62.73,6,I felt it was expensive (Ref:587-726).,20000.0,10.455,6,-0.5,1
588,Male,Bachelors,"$20,000",50.0,1,I felt it was as described (Ref:588-883).,20000.0,50.0,7,0.0,1
589,Male,Bachelors,"$35,000",596.23,20,Just the facts: it is as it is (Ref:589-107).,35000.0,29.811500000000002,9,0.0,2
590,Female,Masters,"$20,000",203.06,11,My opinion: it is slow (Ref:590-654).,20000.0,18.46,6,-0.30000000000000004,1
591,Male,Bachelors,21000,50.0,2,"I believe the price is reasonablen, the product: disappointing (Ref:591-524).",21000.0,25.0,10,-0.6,1
592,Female,Masters,"$20,000",164.19,2,My opinion: it is slow (Ref:592-946).,20000.0,82.095,6,-0.30000000000000004,1
593,Female,Bachelors,39000,492.44,9,Just the facts: it is frustrating (Ref:593-296).,39000.0,54.715555555555554,7,-0.4,2
594,Male,Bachelors,81000,734.6,22,"This is average, you get what you pay for (Ref:594-921).",81000.0,33.39090909090909,10,-0.15,0
595,Male,Bachelors,"$105,000",880.87,23,My experience with this: a normal one (Ref:595-899).,105000.0,38.29869565217391,8,0.15,0
596,Male,Bachelors,101000,206.11,6,My experience with this: functional (Ref:596-798).,101000.0,34.35166666666667,6,0.0,0
597,Male,Masters,26000,203.14,9,I felt it was average (Ref:597-535).,26000.0,22.571111111111108,6,-0.15,1
598,Male,Bachelors,"$115,000",540.71,11,Just the facts: it is average (Ref:598-456).,115000.0,49.155454545454546,7,-0.15,0
599,Male,Masters,30000,408.3,15,My opinion: it is as described (Ref:599-332).,30000.0,27.220000000000002,7,0.0,1
600,Male,Bachelors,"$71,000",667.2,15,"I thought the price was high, and I think it is expensive (Ref:600-718).",71000.0,44.480000000000004,13,-0.16999999999999998,2
601,Female,High School,20000,636.49,18,My experience with this: as described (Ref:601-399).,20000.0,35.36055555555556,7,0.0,2
602,Female,Bachelors,"$20,000",704.31,14,My opinion: it is excellent (Ref:602-976).,20000.0,50.30785714285714,6,1.0,2
603,Male,Bachelors,"$22,000",305.39,11,My opinion: it is terrible (Ref:603-981).,22000.0,27.762727272727272,6,-1.0,1
604,Male,Masters,"$60,000",985.0,23,I felt it was functional (Ref:604-891).,60000.0,42.82608695652174,6,0.0,2
605,Male,Bachelors,21000,635.3,20,"I thought the price was high, and I think it is terrible (Ref:605-365).",21000.0,31.764999999999997,13,-0.42,2
606,Female,Masters,20000,402.37,14,"I believe the price is reasonablen, the product: slow (Ref:606-299).",20000.0,28.740714285714287,10,-0.30000000000000004,1
607,Female,Bachelors,"$90,000",534.34,8,I felt it was slow (Ref:607-351).,90000.0,66.7925,6,-0.30000000000000004,0
608,Female,Masters,20000,560.07,10,Just the facts: it is frustrating (Ref:608-234).,20000.0,56.007000000000005,7,-0.4,2
609,Male,High School,135000,388.25,11,My experience with this: as described (Ref:609-177).,135000.0,35.29545454545455,7,0.0,0
610,Female,High School,"$20,000",816.42,19,Just the facts: it is excellent (Ref:610-674).,20000.0,42.96947368421053,7,1.0,2
611,Male,Bachelors,"$63,000",599.49,12,I felt it was frustrating (Ref:611-629).,63000.0,49.9575,6,-0.4,2
612,Female,Bachelors,"$68,000",666.83,13,"I believe the price is reasonablen, the product: average (Ref:612-363).",68000.0,51.29461538461539,10,-0.15,2
613,Female,Bachelors,"$20,000",538.36,6,"I believe the price is reasonablen, the product: amazing (Ref:613-632).",20000.0,89.72666666666667,10,0.6000000000000001,2
614,Female,Bachelors,157000,674.34,14,Just the facts: it is excellent (Ref:614-367).,157000.0,48.167142857142856,7,1.0,0
615,Male,Bachelors,"$43,000",967.15,18,"I believe the price is reasonablen, the product: disappointing (Ref:615-116).",43000.0,53.730555555555554,10,-0.6,2
616,Other,High School,"$58,000",821.28,23,I felt it was amazing (Ref:616-691).,58000.0,35.70782608695652,6,0.6000000000000001,2
617,Male,Bachelors,20000,463.26,13,My friends also agree that it is buggy (Ref:617-594).,20000.0,35.635384615384616,9,0.0,1
618,Male,Bachelors,"$20,000",110.24,7,My opinion: it is a normal one (Ref:618-908).,20000.0,15.748571428571427,8,0.15,1
619,Male,Bachelors,111000,1031.91,23,My experience with this: disappointing (Ref:619-884).,111000.0,44.86565217391305,6,-0.6,0
620,Male,Bachelors,20000,479.47,12,My opinion: it is as described (Ref:620-490).,20000.0,39.95583333333334,7,0.0,1
621,Male,Masters,"$20,000",750.51,20,"I believe the price is reasonablen, the product: disappointing (Ref:621-800).",20000.0,37.5255,10,-0.6,2
622,Female,Bachelors,20000,612.05,13,"This is expensive, you get what you pay for (Ref:622-696).",20000.0,47.08076923076923,10,-0.5,2
623,Male,Bachelors,"$20,000",731.63,19,"I thought the price was high, and I think it is excellent (Ref:623-388).",20000.0,38.50684210526316,13,0.58,2
624,Female,Bachelors,67000,651.34,11,My friends also agree that it is a normal one (Ref:624-616).,67000.0,59.21272727272728,11,0.15,2
625,Female,Bachelors,"$93,000",546.36,19,"This is a normal one, you get what you pay for (Ref:625-700).",93000.0,28.75578947368421,12,0.15,0
626,Male,Bachelors,"$41,000",439.19,9,"I believe the price is reasonablen, the product: frustrating (Ref:626-937).",41000.0,48.79888888888889,10,-0.4,1
627,Female,Bachelors,20000,353.79,12,Just the facts: it is buggy (Ref:627-622).,20000.0,29.4825,7,0.0,1
628,Female,Masters,112000,987.4,23,I felt it was amazing (Ref:628-923).,112000.0,42.93043478260869,6,0.6000000000000001,0
629,Female,Bachelors,"$35,000",78.67,3,"I believe the price is reasonablen, the product: as it is (Ref:629-992).",35000.0,26.223333333333333,12,0.0,1
630,Female,Bachelors,93000,794.95,9,Just the facts: it is excellent (Ref:630-778).,93000.0,88.32777777777778,7,1.0,0
631,Male,Bachelors,"$20,000",469.69,12,My experience with this: functional (Ref:631-549).,20000.0,39.14083333333333,6,0.0,1
632,Female,Bachelors,91000,507.64,8,My opinion: it is great (Ref:632-169).,91000.0,63.455,6,0.8,0
633,Female,Bachelors,89000,129.53,5,Just the facts: it is slow (Ref:633-417).,89000.0,25.906,7,-0.30000000000000004,1
634,Male,Bachelors,110000,641.26,11,"I thought the price was high, and I think it is great (Ref:634-793).",110000.0,58.29636363636364,13,0.48000000000000004,0
635,Female,Masters,113000,511.58,9,I felt it was frustrating (Ref:635-186).,113000.0,56.84222222222222,6,-0.4,0
636,Male,Bachelors,20000,458.62,14,My opinion: it is as described (Ref:636-323).,20000.0,32.75857142857143,7,0.0,1
637,Female,Bachelors,22000,143.99,4,"I thought the price was high, and I think it is average (Ref:637-380).",22000.0,35.9975,13,0.0050000000000000044,1
638,Male,Bachelors,"$30,000",50.0,6,"I thought the price was high, and I think it is buggy (Ref:638-570).",30000.0,8.333333333333334,13,0.16,1
639,Male,Bachelors,78000,868.73,17,I felt it was lovely (Ref:639-974).,78000.0,51.10176470588235,6,0.5,0
640,Male,Bachelors,"$37,000",245.65,5,"This is slow, you get what you pay for (Ref:640-424).",37000.0,49.13,10,-0.30000000000000004,1
641,Male,Bachelors,66000,492.41,19,My friends also agree that it is disappointing (Ref:641-202).,66000.0,25.916315789473686,9,-0.6,2
642,Female,High School,"$20,000",391.84,4,My opinion: it is disappointing (Ref:642-961).,20000.0,97.96,6,-0.6,1
643,Male,Bachelors,"$20,000",354.51,7,My experience with this: average (Ref:643-847).,20000.0,50.644285714285715,6,-0.15,1
644,Female,Masters,20000,154.88,7,My experience with this: bad (Ref:644-912).,20000.0,22.125714285714285,6,-0.6999999999999998,1
645,Female,Masters,"$103,000",870.83,19,My opinion: it is great (Ref:645-898).,103000.0,45.83315789473684,6,0.8,0
646,Male,Masters,57000,311.38,8,"I thought the price was high, and I think it is functional (Ref:646-819).",57000.0,38.9225,13,0.16,1
647,Male,Bachelors,166000,1117.31,22,My friends also agree that it is a normal one (Ref:647-461).,166000.0,50.78681818181818,11,0.15,0
648,Male,Bachelors,87000,973.04,16,"I thought the price was high, and I think it is great (Ref:648-152).",87000.0,60.815,13,0.48000000000000004,0
